Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	6/118	0.000150142269724146	0.0915953377096297	0	0	8.203073089701	72.2192586962571	STARD13;TRIO;SRC;RASGRF2;MYO9B;DOCK2
Positive Regulation Of miRNA Metabolic Process (GO:2000630)	4/49	0.000332397762883501	0.0915953377096297	0	0	13.4486853265479	107.71291767495	NR3C1;TNF;TEAD1;NFKB1
Regulation Of Vitamin D Biosynthetic Process (GO:0060556)	2/5	0.000446273684000033	0.0915953377096297	0	0	99.5588972431078	768.054893597434	TNF;NFKB1
Regulation Of Calcidiol 1-Monooxygenase Activity (GO:0060558)	2/5	0.000446273684000033	0.0915953377096297	0	0	99.5588972431078	768.054893597434	TNF;NFKB1
Cellular Response To Interleukin-6 (GO:0071354)	3/23	0.000482484900121114	0.0915953377096297	0	0	22.5511363636364	172.213126943905	SRC;TDGF1;NFKB1
post-Golgi Vesicle-Mediated Transport (GO:0006892)	4/56	0.000555589643563663	0.0915953377096297	0	0	11.63417498532	87.2037327523226	EXOC4;COMMD1;EPS15;SCAMP2
Cellular Response To Organic Cyclic Compound (GO:0071407)	6/152	0.000586076201067101	0.0915953377096297	0	0	6.28193692258681	46.7505561483339	DHX8;RAPGEF2;RORA;NR3C1;TNF;SSH1
Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)	2/7	0.000928902410820422	0.127027404679693	0	0	59.7293233082707	417.000681150003	OSBPL10;PLA1A
Negative Regulation Of Fat Cell Differentiation (GO:0045599)	3/32	0.00129267509458372	0.157131839274955	0	0	15.5454545454545	103.393463179199	TRIO;RORA;TNF
Regulation Of Melanin Biosynthetic Process (GO:0048021)	2/10	0.00196423696680428	0.199442810507919	0	0	37.3251879699248	232.634885844788	ZEB2;RAPGEF2
Regulation Of Signal Transduction (GO:0009966)	6/193	0.00200536646762989	0.199442810507919	0	0	4.89441611739833	30.4037627652175	IRAK2;SRC;CD80;GNG7;RORA;TDGF1
Positive Regulation Of Amide Metabolic Process (GO:0034250)	4/85	0.00263492362530459	0.221738957391017	0	0	7.45792102535105	44.2918552477708	PLD1;LARP4;ZCCHC4;TNF
Response To Interleukin-1 (GO:0070555)	4/85	0.00263492362530459	0.221738957391017	0	0	7.45792102535105	44.2918552477708	HDAC4;SRC;IRAK2;NFKB1
Response To Interleukin-6 (GO:0070741)	2/12	0.00285550980345474	0.222237930639082	0	0	29.8571428571429	174.918217330934	TDGF1;NFKB1
Positive Regulation Of miRNA Transcription (GO:1902895)	3/43	0.00304713798865286	0.222237930639082	0	0	11.2642045454545	65.259760329116	NR3C1;TNF;TEAD1
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	2/13	0.00335981174111668	0.223272158891604	0	0	27.1414900888585	154.594408272138	TNF;SSH1
Regulation Of Telomerase Activity (GO:0051972)	3/45	0.0034694942423741	0.223272158891604	0	0	10.7267316017316	60.7534879985531	SRC;TNKS;SMG6
Cellular Response To Growth Factor Stimulus (GO:0071363)	5/155	0.00405248522490796	0.245222967675407	0	0	5.0551282051282	27.8457943319994	HAS1;RAPGEF2;NR3C1;TDGF1;SOX5
