Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
B Cell Activation (GO:0042113)	3/92	0.000226816604883561	0.0245051696544186	0	0	29.142647777235	244.546704579248	CD86;TPD52;BANK1
Negative Regulation Of B Cell Activation (GO:0050869)	2/20	0.000304341581174277	0.0245051696544186	0	0	92.3888888888889	748.106080866866	BANK1;MNDA
Cellular Response To Interferon-Beta (GO:0035458)	2/22	0.000369424668157065	0.0245051696544186	0	0	83.1416666666667	657.115459741901	PYHIN1;MNDA
Response To Interferon-Beta (GO:0035456)	2/29	0.000645671964964878	0.0321221802570027	0	0	61.5648148148148	452.207046113265	PYHIN1;MNDA
Negative Regulation Of Lymphocyte Proliferation (GO:0050672)	2/39	0.00116905948122846	0.0465285673528927	0	0	44.9031531531532	303.166140321467	CD86;MNDA
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	2/57	0.00248207140547649	0.0735909230541091	0	0	30.180303030303	181.041431603015	PYHIN1;MNDA
Positive Regulation Of Interleukin-1 Production (GO:0032732)	2/64	0.00311779922664266	0.0735909230541091	0	0	26.7634408602151	154.441858585005	PYHIN1;MNDA
Canonical Wnt Signaling Pathway (GO:0060070)	2/65	0.00321421395792141	0.0735909230541091	0	0	26.3373015873016	151.180652801743	NR4A2;TCF7
Wnt Signaling Pathway (GO:0016055)	2/76	0.00436565928917756	0.0735909230541091	0	0	22.4099099099099	121.775138083035	NR4A2;TCF7
Regulation Of Interleukin-1 Beta Production (GO:0032651)	2/84	0.00530598053282158	0.0735909230541091	0	0	20.2154471544715	105.907124399078	PYHIN1;MNDA
L-ascorbic Acid Metabolic Process (GO:0019852)	1/5	0.00648368936979889	0.0735909230541091	0	0	199.7	1006.18157701364	SLC2A3
Hexose Import Across Plasma Membrane (GO:0140271)	1/5	0.00648368936979889	0.0735909230541091	0	0	199.7	1006.18157701364	SLC2A3
Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator (GO:1902162)	1/5	0.00648368936979889	0.0735909230541091	0	0	199.7	1006.18157701364	PYHIN1
Cellular Response To Cytokine Stimulus (GO:0071345)	3/308	0.00723402380155899	0.0735909230541091	0	0	8.41154668567356	41.4601759340172	PYHIN1;TCF7;MNDA
Positive Regulation Of Cytokine Production (GO:0001819)	3/320	0.00803283145273999	0.0735909230541091	0	0	8.08819092031271	39.0191978741318	CD86;LY9;SLAMF1
Fructose Transmembrane Transport (GO:0015755)	1/7	0.00906584433411521	0.0735909230541091	0	0	133.12	626.09548144397	SLC2A3
Cellular Response To Interferon-Alpha (GO:0035457)	1/7	0.00906584433411521	0.0735909230541091	0	0	133.12	626.09548144397	PYHIN1
Plasma Membrane To Endosome Transport (GO:0048227)	1/7	0.00906584433411521	0.0735909230541091	0	0	133.12	626.09548144397	USP6NL
T-helper 17 Cell Lineage Commitment (GO:0072540)	1/7	0.00906584433411521	0.0735909230541091	0	0	133.12	626.09548144397	LY9
Regulation Of T-helper 2 Cell Differentiation (GO:0045628)	1/7	0.00906584433411521	0.0735909230541091	0	0	133.12	626.09548144397	CD86
T Cell Activation (GO:0042110)	2/111	0.00909487406011867	0.0735909230541091	0	0	15.1873088685015	71.3810246963665	CD86;LY9
