Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Scavenging By Class F Receptors R-HSA-3000484	1/6	0.00568711573898333	0.175021835733058	0	0	221.955555555556	1147.41079930952	SCARF1
Chylomicron Remodeling R-HSA-8963901	1/9	0.00851918580033513	0.175021835733058	0	0	138.701388888889	660.972384647939	LPL
Assembly Of Active LPL And LIPC Lipase Complexes R-HSA-8963889	1/19	0.0179043467326212	0.175021835733058	0	0	61.6141975308642	247.856157076029	LPL
RHOBTB2 GTPase Cycle R-HSA-9013418	1/23	0.0216347980764043	0.175021835733058	0	0	50.4015151515151	193.211801083395	MSI2
Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876	1/24	0.0225653114296027	0.175021835733058	0	0	48.207729468599	182.771962672485	ACSF3
Downstream Signal Transduction R-HSA-186763	1/28	0.0262789881621165	0.175021835733058	0	0	41.0576131687243	149.408062611375	PDGFA
TNFs Bind Their Physiological Receptors R-HSA-5669034	1/29	0.0272053167113753	0.175021835733058	0	0	39.5892857142857	142.693359195891	TNFRSF8
Plasma Lipoprotein Remodeling R-HSA-8963899	1/33	0.0309022896132431	0.175021835733058	0	0	34.6336805555556	120.418709776277	LPL
RHOBTB GTPase Cycle R-HSA-9706574	1/35	0.0327457811830532	0.175021835733058	0	0	32.593137254902	111.435321699513	MSI2
Fatty acyl-CoA Biosynthesis R-HSA-75105	1/37	0.0345859503542857	0.175021835733058	0	0	30.7793209876543	103.551107784771	ACSF3
Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782	1/41	0.0382563440505893	0.175021835733058	0	0	27.6958333333333	90.3838530444344	SCARF1
Non-integrin membrane-ECM Interactions R-HSA-3000171	1/41	0.0382563440505893	0.175021835733058	0	0	27.6958333333333	90.3838530444344	PDGFA
Retinoid Metabolism And Transport R-HSA-975634	1/43	0.0400865798370342	0.175021835733058	0	0	26.3743386243386	84.8386955397145	LPL
Metabolism Of Fat-Soluble Vitamins R-HSA-6806667	1/47	0.0437371573644841	0.175021835733058	0	0	24.0760869565217	75.3474926122397	LPL
Synthesis Of PIPs At Plasma Membrane R-HSA-1660499	1/51	0.0473745801991261	0.175021835733058	0	0	22.1455555555556	67.5366248256853	SYNJ2
Signaling By PDGF R-HSA-186797	1/52	0.0482818857194644	0.175021835733058	0	0	21.7102396514161	65.7971978135567	PDGFA
Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	1/71	0.0653659341620675	0.222972828009931	0	0	15.802380952381	43.1050084939329	LPL
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	1/78	0.0715865031889145	0.222972828009931	0	0	14.3607503607504	37.8671262893082	PDGFA
PI Metabolism R-HSA-1483255	1/82	0.0751234829363218	0.222972828009931	0	0	13.6488340192044	35.3316731109601	SYNJ2
Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	1/84	0.0768871820723901	0.222972828009931	0	0	13.3186077643909	34.1677707807292	LPL
Visual Phototransduction R-HSA-2187338	1/98	0.08914415615924	0.232190315544084	0	0	11.3883161512027	27.5312598470524	LPL
